Employee_no,Surname,Given_name,Gender,City,Age,Year_joined,Phone_no,Social_insurance_no
3935,Brown,Susan,F,Vancouver,35,2016,4035649187,802243536
3936,Rojas,Angela,F,New Westminster,40,2013,4034506859,795266481
3937,Cortez,Rose,F,Whistler,34,2005,6132299627,165247741
3938,Fry,James,M,Victoria,32,2011,5143665390,841485689
3939,Loyd,Barbara,F,Fort Langley,33,2009,6048231816,169179633
3940,Mullen,Edward,M,Ocean Falls,40,2018,4039186588,907181961
3941,Martin,Angela,F,Nanaimo,41,2010,9029938665,914805129
3942,Bishop,Laura,F,Surrey,33,2016,6133074324,235968553
3943,Baker,Lee,M,Vancouver,45,2002,5141871026,304999095
3944,Merlino,Peter,M,Richmond,34,2013,4034695976,393130665
3945,Valdez,Carla,F,Vancouver,37,2018,6043634499,944759555
3946,Conner,Robert,M,Spillimacheen,37,2004,9024992195,712630572
3947,Smith,Jodi,F,Langley,49,2007,4162603587,397332015
3948,Lawrence,Linda,F,Victoria,35,2005,6042366763,965324886
3949,Childers,Rene,M,Richmond,31,2012,4163168433,952140712
3950,Mullins,Vivian,F,Nelson,41,2005,3069945681,756818560
3951,Garza,Edna,F,Vancouver,44,2003,5144536827,395473154
3952,Choy,Lynda,F,Victoria,35,2008,5148623419,653845528
3953,Moore,Leon,M,Surrey,32,2010,4189949920,983760309
3954,Michael,Jared,M,Prince George,27,2009,5141736841,567550163
3955,Ibarra,Arturo,M,Dease Lake,49,2017,4184829714,345305045
3956,Green,Heather,F,Vernon,49,2002,6138361763,439887179
3957,Baran,Lucille,F,Hazelton,29,2012,4036101484,129644682
3958,Ayers,Ruby,F,Crawford Bay,48,2005,2044697294,509430718
3959,Allred,William,M,Gabriola Island,49,2006,9028240917,766016621
3960,Lawson,Mary,F,Burnaby,45,2007,9029642265,389155546
3961,Rouse,Gilbert,M,Victoria,31,2008,6134252085,674192008
3962,Franklin,Gordon,M,Courtenay,31,2002,3062727654,854731602
3963,Wells,Nathanael,M,Richmond,38,2015,4181843116,600208235
3964,Betts,Gail,F,North Vancouver,34,2004,6132547908,412439730
3965,Koontz,Stephen,M,Sooke,29,2002,4184543726,997774600
3966,Bishop,John,M,Powell River,39,2012,4167593722,138223816
3967,Hare,Ruby,F,Canal Flats,44,2014,9029986412,967732774
3968,Gil,Alice,F,Salmon Arm,46,2006,6137705349,161516642
3969,Watson,Patrick,M,New Westminister,42,2012,6043241770,144927897
3970,Lamb,Walter,M,New Westminister,48,2016,6044714275,573562940
3971,Boyd,Myrtle,F,Duncan,33,2017,4182274020,745703951
3972,Davis,Mary,F,Langley,32,2011,6047759589,814645173
3973,Clark,Danny,M,Victoria,45,2004,3062542334,229501488
3974,Clark,Grover,M,Burnaby,39,2014,3062429888,328773201
3975,Toland,Antonio,M,Vancouver,28,2009,3061768370,811145370
3976,Pena,Randall,M,Victoria,42,2011,5147839948,813889044
3977,Moss,Amanda,F,Vancouver,34,2015,9024594126,892976526
3978,Rivers,James,M,White Rock,40,2003,3069358120,359640109
3979,Hall,Carol,F,Kelowna,44,2005,2042830056,199499129
3980,Harmon,Lillian,F,Prince George,32,2003,3063553692,862478401
3981,Malloy,Anita,F,Vancouver,48,2017,9027559403,862861236
3982,Hernandez,James,M,New Westminster,42,2018,9023832257,460389264
3983,Jones,Glenn,M,Penticton,32,2002,9029728060,534763219
3984,Hill,Tina,F,New Westminster,33,2012,6133583517,867363532
3985,Snyder,Rosemary,F,Abbotsford,40,2015,4181637654,372061405
3986,Robinson,Travis,M,New Westminster,34,2005,4037107832,947659480
3987,Williams,Lorena,F,Abbotsford,26,2002,6139859086,997212756
3988,Genova,Janyce,F,Surrey,44,2004,6049356581,897924372
3989,Wiggins,Angelina,F,Vancouver,34,2010,6136024593,751326369
3990,Soto,Christian,M,Port Coquitlam,36,2009,4184469683,773982838
3991,Thompson,Evelyn,F,New Westminster,35,2011,6137526450,566491260
3992,Johnson,Ronny,M,New Westminister,41,2016,2048104041,787199688
3993,Sampson,Michael,M,Vernon,39,2009,5146460562,391010022
3994,Roberts,Pamela,F,Grand Forks,43,2003,2049710447,816503888
3995,Lynch,Michelle,F,Kitwanga,36,2018,9025458202,311474261
3996,Lacombe,Eric,M,Victoria,41,2013,4168203102,292859407
3997,Norris,Roosevelt,M,Burnaby,25,2002,6135898195,522526240
3998,Enriquez,Faye,F,Fort St John,34,2006,6135432700,832546216
3999,Green,Carolyn,F,Vancouver,42,2018,2047722465,969090151
4000,Snow,Scott,M,Surrey,33,2015,6047214358,247687915
4001,Robles,Angela,F,Penticton,49,2015,4166430562,229699324
4002,Thomas,Anthony,M,Parksville,30,2006,2043116284,763272134
4003,Jimenez,Derrick,M,Vancouver,25,2014,5146362889,227378725
4004,Johnson,Dorothy,F,Victoria,38,2009,5141317202,168397745
4005,Barber,Dianne,F,Victoria,43,2006,4164620102,786677703
4006,Howard,Sarah,F,Burnaby,41,2008,4039088597,284289246
4007,Dodgen,Jeff,M,Rossland,30,2018,5146058117,475090292
4008,Bentley,Kenneth,M,Salmon Arm,40,2003,9027282522,548589069
4009,McGeehan,Kevin,M,Port Mcneill,36,2018,4185802023,683991936
4010,Shaw,Rolando,M,Langley,48,2013,2042525869,634746772
4011,Buscher,Jennifer,F,Rock Creek,25,2005,3069165215,535050100
4012,Salazar,Jonathan,M,New Westminster,27,2004,2045708620,382500326
4013,Williams,Evan,M,Vancouver,37,2017,4036566420,154416976
4014,Mullane,Helen,F,Aldergrove,45,2017,4036698920,702837379
4015,Vaughan,William,M,Nanaimo,46,2014,4037888004,838285411
4016,Finlayson,Howard,M,Prince George,37,2014,3069977828,881228114
4017,Gowen,John,M,Vancouver,39,2008,4035267613,226224633
4018,Headley,Belle,F,Whistler,39,2016,4183587226,848165544
4019,Canty,Donna,F,Duncan,46,2015,4164294949,610404652
4020,Pier,Guadalupe,M,Victoria,35,2003,3063358031,412284618
4021,Trudeau,Casey,M,Chilliwack,29,2006,3064345355,347917961
4022,Williams,Harold,M,New Westminster,39,2012,2045910726,258828909
4023,Raynor,Manuel,M,New Westminster,41,2003,5148421289,896535147
4024,Cotton,Richard,M,Richmond,35,2007,6136689830,174902474
4025,Kujawski,Cherie,F,Vancouver,42,2016,4033557928,757193865
4026,Lopez,Vicki,F,Vancouver,45,2016,2042022393,187964361
4027,Kuehn,Scott,M,Nelson,35,2016,5148140381,421997328
4028,Rochon,Heather,F,Surrey,25,2003,6138260692,285201328
4029,Johnson,Randolph,M,Vancouver,49,2013,4031532230,518937434
4030,Masse,Shirley,F,Surrey,42,2011,6048883928,703331038
4031,Scott,Paul,M,Vancouver,43,2004,2045384622,715446150
4032,Rice,Christopher,M,Richmond,38,2011,3065704083,182132262
4033,Rhoads,Adam,M,Victoria,30,2003,6139021164,526673907
4034,Brooks,Rodolfo,M,Vancouver,26,2013,4169203346,605501692
4035,Rooks,Alfred,M,Kamloops,48,2009,6138603306,953841708
4036,Mead,Kenneth,M,Victoria,33,2015,9024592402,867787516
4037,Gauthier,Jeffrey,M,Vancouver,40,2016,2047343850,730040457
4038,Chaffin,Warren,M,Fulford Harbour,45,2014,9024754247,336226580
4039,Cobb,Susan,F,Vancouver,28,2005,4167173670,186291584
4040,Toledo,Catherine,F,Vancouver,44,2014,2041393129,945405159
4041,Gilmore,Larry,M,Port Hardy,30,2005,4181144455,782974443
4042,McGeehan,Jeremy,M,Nelson,36,2009,6135456162,148365039
4043,Raines,Russel,M,Kelowna,29,2006,4168221769,387017640
4044,Hannigan,David,M,Kelowna,35,2003,5141701386,623631560
4045,Bozeman,John,M,Vancouver,44,2009,6047540893,446105709
4046,Quick,Pamela,F,Hedley,32,2018,6046205873,296730271
4047,Fulp,Scott,M,Langley,37,2004,4186652509,288746344
4048,Hodge,Marcus,M,Campbell River,42,2012,4169425677,651229362
4049,Homan,Susan,F,Vancouver,36,2002,4164728489,121916081
4050,West,Brian,M,Port Coquitlam,44,2009,4034245414,558669653
4051,Cole,Chad,M,Burnaby,29,2008,3066476068,549091364
4052,Ohare,Frank,M,Lakeview Heights,31,2016,4163808754,416951591
4053,Wright,Justin,M,Salmon Arm,35,2017,9021983443,501278412
4054,Wetter,Lillian,F,Bamfield,43,2012,3062093769,973489294
4055,Barton,Charles,M,Burnaby,36,2015,5141687095,926480979
4056,Stark,Robert,M,Salmon Arm,44,2004,6045778898,646781725
4057,Moorman,Charlie,F,Duncan,33,2006,9026192201,946131623
4058,Keith,Gerald,M,Sidney,27,2013,6045649666,554052994
4059,Miller,Deborah,F,Nanaimo,31,2004,6046335508,981203828
4060,Williams,Sandra,F,Fort St James,47,2011,4032421538,127740019
4061,McCall,Mark,M,Nanaimo,41,2016,6048012845,844631227
4062,Duda,Paul,M,Vancouver,45,2016,9028989413,802446002
4063,Luna,Anna,F,New Westminster,47,2002,4181128425,755571742
4064,Scott,Clyde,M,Winfield,26,2018,2041242217,455818317
4065,Salter,Linda,F,Whistler,46,2018,2049998659,211507824
4066,Mifflin,Frank,M,New Westminster,45,2013,4188118940,645756974
4067,Crosby,David,M,Burnaby,41,2014,6044014234,561900692
4068,Lipe,Donald,M,Port Coquitlam,46,2018,9022426689,632867257
4069,Hampton,Cathy,F,New Westminster,40,2018,4184084786,825319443
4070,Johnson,Virginia,F,Fruitvale,40,2016,6133218562,243471132
4071,Bright,Mildred,F,Terrace,46,2010,4039742184,329645441
4072,Logan,Wayne,M,Vancouver,27,2008,2048963947,884799030
4073,Brunner,Joel,M,Coquitlam,28,2009,4164893173,960717934
4074,Cullen,Shayla,F,Kamloops,39,2011,4184544091,886808000
4075,Allen,Virginia,F,Parksville,44,2004,4185710076,472225337
4076,Creighton,Johanna,F,Vancouver,39,2015,2045593349,929553325
4077,Tapia,Billy,M,Burnaby,26,2014,5142008230,255728421
4078,Ertl,Andrew,M,Tappen,43,2004,2049580801,931287281
4079,Collins,Irene,F,Vancouver,41,2003,2042522833,572379242
4080,Allen,Freddy,M,New Westminister,48,2010,4184200097,328305253
4081,Freeman,Robert,M,Mission,25,2010,3062936703,230741682
4082,Alvarez,Andera,F,Aldergrove,29,2013,6046714641,721606696
4083,Looney,Courtney,M,Vancouver,33,2015,2045227225,529718377
4084,Schwarz,Shelby,M,Trail,26,2018,2046276092,123263961
4085,Barajas,Maria,F,Vancouver,33,2007,3065454217,896224965
4086,Voegele,Gerald,M,Vallican,49,2015,5148883430,725704697
4087,Simmons,Norman,M,Nanaimo,29,2013,4165373538,140735322
4088,Brantley,Pat,F,Vancouver,30,2010,6134144199,321471376
4089,Maddux,Donald,M,New Westminster,38,2016,3065252680,755386511
4090,Turner,Rhonda,F,Victoria,31,2009,6047384892,552577116
4091,Thetford,Edna,F,Golden,33,2003,6134832763,846516492
4092,Johnson,David,M,Sechelt,47,2016,5146824797,720568187
4093,Lumpkin,Annette,F,Vancouver,33,2016,6042145539,462755701
4094,Murdoch,Alan,M,Surrey,42,2008,4181792409,774760264
4095,Greene,Donald,M,Richmond,33,2002,4183076471,764154339
4096,Valentin,Brady,M,Fort St John,42,2016,5149531590,755442883
4097,Briggs,Frank,M,Vancouver,42,2002,3067301145,879764283
4098,Shaw,Robert,M,Vancouver,42,2009,5147169751,264877604
4099,Lee,Patricia,F,Penticton,29,2015,2043792659,378704020
4100,Johannes,Dawn,F,Trail,38,2010,4031775322,737072889
4101,Sharpe,Leslie,F,Prince George,30,2003,3065132761,795326252
4102,Martinez,Darrell,M,Abbotsford,39,2006,4186334650,358684264
4103,Rowan,Sharon,F,Kelowna,38,2013,5147593494,908646888
4104,Terry,Joanne,F,Vancouver,48,2014,2049038869,237178763
4105,Lewis,Patricia,F,Surrey,29,2003,4169998968,855746442
4106,Schultz,Lizzie,F,New Westminster,31,2018,3064627991,476115606
4107,Laliberte,Cynthia,F,Abbotsford,44,2008,4165272873,665791200
4108,Moffit,Mark,M,Clinton,39,2008,9023276538,117605068
4109,Goodwill,Theresa,F,Creston,44,2006,4181624254,291906153
4110,Mangano,Gerald,M,Surrey,30,2010,2049291398,958614001
4111,Perry,Joseph,M,Lakelse Lake,46,2016,6138568503,308342196
4112,Norton,Dale,M,Squamish,36,2009,6134418953,207774749
4113,Bissett,Paul,M,Vancouver,48,2007,6132632216,582138808
4114,Smith,Filomena,F,Vancouver,45,2014,4161787761,826135104
4115,Bruns,John,M,Fort Nelson,36,2012,3062164514,529052642
4116,Langley,Barton,M,Richmond,30,2009,4168372969,308333477
4117,Reid,Karen,F,North Vancouver,31,2003,4038683914,124464690
4118,Grace,David,M,Vancouver,35,2017,9023648371,401715964
4119,Vasquez,Anita,F,Surrey,26,2003,2048397602,232636680
4120,Bell,William,M,Langley,37,2011,3066544919,516878702
4121,Spence,Christopher,M,Trail,48,2015,5145610310,993262725
4122,Stepney,Robert,M,Vancouver,28,2013,5147669360,368947806
4123,Rackers,Cameron,M,Chetwynd,26,2007,4169287362,132097375
4124,Johnson,Clarence,M,Nanaimo,37,2014,6044439334,834633576
4125,Vazquez,Leah,F,Victoria,29,2011,9028024939,255610897
4126,Koenig,Geneva,F,Cranbrook,26,2002,2047544958,547313825
4127,Thomas,Steven,M,Victoria,31,2007,5149639573,586092484
4128,Bing,Frank,M,Vancouver,28,2006,9021950855,170469231
4129,Sizemore,Quinn,F,Whistler,45,2005,4161587238,979230239
4130,Gaunt,Diane,F,Surrey,34,2016,4161366817,854838655
4131,Hart,Ana,F,Victoria,41,2005,6131399160,881495450
4132,Armstrong,Kara,F,New Westminster,46,2017,4161646320,941986447
4133,Moore,Wallace,M,Kamloops,46,2005,2043134098,335626404
4134,Morgan,Lois,F,Fort Nelson,26,2018,6046867361,143066950
4135,Howze,Darin,M,Victoria,42,2007,4187042015,747697775
4136,Derossett,Janice,F,New Westminster,26,2017,6045855100,989260169
4137,Savard,Catherine,F,Vancouver,48,2016,2041687368,766260167
4138,Marbury,Marie,F,Surrey,47,2007,9029337289,652455164
4139,McDade,Kim,F,Surrey,32,2014,2049756999,594884556
4140,Graham,John,M,Ucluelet,39,2017,6133993008,931355708
4141,Thurston,Sharon,F,Vancouver,49,2014,4181827276,713382685
4142,Peck,Laura,F,Campbell River,40,2014,5142843761,567904195
4143,Gettys,Deborah,F,Port Alberni,43,2003,6047079013,380971587
4144,Jones,Sue,F,Vancouver,48,2007,3061175300,373111017
4145,Guajardo,Earl,M,Vancouver,45,2010,4036658380,142560392
4146,Prokop,Robert,M,Prince George,35,2014,3065261195,620520674
4147,Barron,Marilyn,F,Enderby,36,2017,9023468206,717061063
4148,Ahmed,Melody,F,Iskut,49,2008,4031157187,335443393
4149,Watson,Jordan,M,Burnaby,36,2016,4161665350,969404819
4150,Hodge,Donald,M,Victoria,35,2005,4164313580,973835468
4151,Martinez,Veronica,F,Riske Creek,26,2003,9024325303,226137508
4152,Kessler,Toby,M,New Westminister,46,2008,6132158735,475811810
4153,Thompson,Juanita,F,Victoria,28,2007,4166847763,513380693
4154,Buchanan,Eileen,F,Port Alberni,31,2016,9021676781,686195600
4155,Bixler,Teresa,F,New Westminster,39,2012,9023369331,752311728
4156,Isaac,Carlton,M,Barriere,48,2003,6045897196,513251432
4157,Schwab,Rudy,M,Surrey,44,2016,6041878093,345312149
4158,Dolan,Kenneth,M,Bamfield,46,2017,4186358019,475494223
4159,Smith,Amanda,F,Surrey,43,2017,2048275875,628456296
4160,Rodriguez,Christy,F,Tofino,32,2015,6132746239,169176782
4161,Whitley,Martin,M,Burnaby,40,2008,3066163635,202854992
4162,Sabol,Harold,M,Tappen,26,2002,4167612355,493471871
4163,Mouzon,Charles,M,Surrey,48,2002,3067731032,333978558
4164,Young,Clarence,M,Port Alberni,27,2014,3068931316,603124944
4165,Birdsall,Ronald,M,Port Alberni,31,2007,4168112432,405526053
4166,Earle,Christopher,M,Kelowna,32,2012,4184943622,905738499
4167,Dunn,William,M,Vancouver,39,2009,6041416676,986811646
4168,Rackley,John,M,Victoria,28,2008,4164954107,994620537
4169,Spinks,Justin,M,Haney,48,2009,6042006321,241515043
4170,Jenkins,Angela,F,Victoria,46,2009,3064703725,122696568
4171,Brooker,Jamie,M,New Westminster,35,2006,5144278010,805393315
4172,Barrows,Maureen,F,Prince George,28,2015,3064904305,792498472
4173,Dagostino,Glen,M,Campbell River,49,2009,4161443063,944704282
4174,Hawn,Lauren,F,New Westminster,32,2012,4188677793,289852751
4175,Bautista,Earl,M,New Westminster,33,2011,3066394525,713755529
4176,Gomez,Jason,M,Greenwood,42,2002,9022507162,228240670
4177,Oliver,Doris,F,Prince George,45,2010,9021868619,185518788
4178,Webb,Alan,M,Richmond,32,2012,2045696688,445593343
4179,Hake,Chi,M,Langley,43,2014,6132499900,309179475
4180,Luna,Anne,F,Aldergrove,47,2002,4189608497,969378239
4181,Hernandez,Dona,F,Penticton,34,2017,9029879267,627785985
4182,Petersen,Barry,M,New Westminster,41,2014,9024050073,571025649
4183,Wescott,Joseph,M,Victoria,37,2004,3061650366,768232052
4184,Curry,Genevieve,F,Prince George,39,2009,5142600134,606931843
4185,Ferrell,Derrick,M,Langley,39,2013,4187308032,529689744
4186,Covington,Frank,M,Port Coquitlam,49,2007,2047429963,424426098
4187,King,Carol,F,Victoria,47,2005,6046513062,532945373
4188,Marsh,Leslie,F,New Westminster,33,2006,6047948611,619385980
4189,Drye,Ashley,F,Vancouver,29,2016,4188594023,497487549
4190,Joplin,Amanda,F,Victoria,30,2018,4186502521,999650915
4191,Camacho,Luz,F,Richmond,36,2013,9022040035,532990469
4192,Oram,David,M,Chase,32,2003,6041208864,443430617
4193,Willson,Michael,M,Huntingdon,46,2011,3064799394,429832512
4194,Wagaman,Caleb,M,Nanaimo,48,2013,2042162506,538791496
4195,Lipman,Margaret,F,New Westminster,45,2011,6136746525,258165142
4196,Truong,Jaime,M,Port Alberni,29,2016,3069906019,990163404
4197,Patterson,Natalie,F,Vancouver,46,2017,3061376076,852554909
4198,Tyner,Demetrius,M,Cranbrook,29,2014,9022438147,113685118
4199,Olson,Albert,M,Montney,33,2012,6043719761,494823103
4200,Taylor,Samantha,F,Surrey,39,2007,6134707491,244212441
4201,Buchanan,Latisha,F,Peachland,48,2007,3068710441,531438810
4202,Campos,Cody,M,Cassiar,30,2003,4032167765,283276645
4203,Ryder,Tracy,M,Princeton,38,2002,4162960832,150946693
4204,Reynolds,Tristan,M,Vancouver,39,2010,5147393424,657833642
4205,Day,Jennifer,F,Vancouver,29,2013,6134255622,603114882
4206,Boughton,Ebony,F,Vancouver,41,2018,4161389219,714342890
4207,Crisman,Sandra,F,Surrey,28,2017,4183139169,894394751
4208,Jonas,Gwen,F,Flatrock,34,2015,2042797757,791712382
4209,Nord,George,M,Slocan,26,2008,5143298141,398895375
4210,Thomas,Matthew,M,Quesnel,36,2002,6133420665,384457069
4211,Chang,Faustino,M,North Vancouver,49,2015,9025295970,309042737
4212,Dawkins,Joe,M,Quesnel,29,2013,2048422867,672960245
4213,Buchanan,Olga,F,Surrey,48,2006,6043167489,122365061
4214,Forshee,Scott,M,Vancouver,47,2017,4162281993,369712613
4215,Doctor,Brian,M,Aldergrove,31,2015,2046010031,363829863
4216,Jones,Emilie,F,Vancouver,44,2013,6042701552,753569115
4217,Fischer,Robert,M,Kelowna,33,2008,9026902522,347779055
4218,David,Allison,F,Campbell River,30,2011,5143124515,445142127
4219,Lazarus,Wilbur,M,Barriere,29,2014,4163468286,696585681
4220,Butler,Ernestina,F,Vancouver,46,2007,3062470339,589695934
4221,Jenkins,Cynthia,F,Burnaby,30,2012,9028132764,713361869
4222,Jarrard,Linda,F,Vancouver,40,2011,6049530745,563336488
4223,Irving,Alona,F,Vancouver,28,2005,2043398816,119272681
4224,Trevino,Ronald,M,North Vancouver,42,2003,6044625659,275081669
4225,Wells,Rhonda,F,Revelstoke,25,2009,4168423105,360054666
4226,Barber,Jon,M,Vancouver,34,2004,4184664788,892394288
4227,McCullough,Sallie,F,Vancouver,48,2013,3064934582,550209709
4228,Cunningham,James,M,Port Edward,41,2004,3063521350,663221090
4229,Boyles,Paul,M,Vancouver,30,2011,2046652422,885971427
4230,Clements,Billy,M,Fort St John,39,2011,4186104878,583056412
4231,Small,Jeff,M,Langley,27,2011,4031307746,502755258
4232,Ferraro,Grace,F,Vancouver,33,2015,4039114611,609316761
4233,Ebert,Courtney,M,Victoria,32,2002,4183218960,226538292
4234,Wright,Mildred,F,Vancouver,36,2011,6134124827,372069872
4235,Amburgey,Concetta,F,Surrey,26,2013,6049659427,242399686
4236,Knox,Marie,F,Victoria,39,2018,6044382103,823237789
4237,Ayres,Petra,F,Toad River,34,2011,6047120562,151028764
4238,Naughton,Robert,M,Vancouver,33,2013,3063040183,833752456
4239,Underwood,Michael,M,Vancouver,32,2010,4035502578,189696786
4240,Tijerina,William,M,Vancouver,31,2008,6132533082,670322176
4241,James,Bernadine,F,Vancouver,43,2018,6044241278,910916206
4242,Joseph,Perry,M,Iskut,44,2010,2046347822,252271793
4243,Lopez,Ken,M,Vancouver,48,2009,3064571784,361173267
4244,Meade,Kizzy,F,Vancouver,38,2004,4033898022,338179849
4245,Beets,Edith,F,Prince George,43,2009,6135071882,438016086
4246,Jones,Sanda,F,Vancouver,32,2017,4181405032,215716316
4247,Roberts,Clinton,M,Chemainus,42,2002,3067747412,226348218
4248,Marquez,John,M,Vancouver,43,2014,9026216900,397436814
4249,Janes,Rey,M,Riske Creek,38,2007,6049244842,389151306
4250,Belli,Barbara,F,New Westminster,46,2008,6132023278,286204219
4251,Ryan,Alfonso,M,Vancouver,38,2007,3066188793,852450716
4252,Rocha,Mirna,F,Haney,26,2008,6046883454,573266105
4253,Hartsell,Fannie,F,Vancouver,44,2004,4188660614,970062484
4254,Hamilton,Matthew,M,Duncan,25,2016,6041442126,936683407
4255,Jordan,Richard,M,Lakeview Heights,30,2012,6041345278,743193698
4256,Wright,James,M,Vancouver,31,2008,6137620231,802334479
4257,Danielson,Jacqueline,F,Vernon,46,2015,2047335918,157299450
4258,Schulte,Donna,F,Port Mellon,35,2006,4169337404,603085046
4259,Helzer,Armando,M,Haney,44,2006,9025605465,591758733
4260,Arteaga,Jonathan,M,Sparwood,36,2011,4037565528,886621242
4261,Kean,Melissa,F,Chetwynd,28,2005,6136004758,175971574
4262,Pell,Christopher,M,Victoria,35,2010,5142376234,603719306
4263,Fletcher,Lorraine,F,Abbotsford,30,2009,6049557422,385976460
4264,Davis,Cory,M,Vancouver,35,2016,4187815423,958053770
4265,Sawyer,Kevin,M,Langley,36,2015,6041260827,492778209
4266,Mann,Anthony,M,Vancouver,32,2013,6133871338,136282948
4267,Pease,Theresa,F,Vancouver,44,2018,2049235361,131610891
4268,Soto,Kala,F,Surrey,27,2002,3067702557,278540695
4269,Jones,Brandon,M,Kamloops,32,2004,5142438824,824958504
4270,Motyka,Francisco,M,Vancouver,29,2002,6043947275,250821334
4271,Boyd,Loretta,F,White Rock,34,2016,5147230136,868304036
4272,Werner,Deborah,F,Chilliwack,33,2006,5147067212,588747810
4273,Small,Katherine,F,Nanaimo,27,2011,2043373333,185341125
4274,McGee,Wendy,F,Vancouver,36,2017,3069276254,873248202
